Query_ID	Target_ID	Optimal_offset	p-value	Correlation	q-value	Orientation
89	sox12	.	0.0016888109959342682	0.0016888109959342682	0.03997289528633279	.
89	si:dkey-229b18.3+snai2	.	0.0013390179939411324	0.0013390179939411324	0.03997289528633279	.
89	rfx1a	.	0.0015855148778780984	0.0015855148778780984	0.03997289528633279	.
89	scrt1a+scrt1b+scrt2	.	0.0018292680893745516	0.0018292680893745516	0.03997289528633279	.
89	zeb1a+zeb1b	.	0.0017288268874454226	0.0017288268874454226	0.03997289528633279	.
89	runx2a+runx2b	.	0.0017948380173652093	0.0017948380173652093	0.03997289528633279	.
89	mespaa+mespab+mespba+mespbb	.	0.0012423113414139976	0.0012423113414139976	0.03997289528633279	.
89	rarga	.	0.0016694952729674412	0.0016694952729674412	0.03997289528633279	.
89	foxo1a+foxo1b	.	0.0015183334786729819	0.0015183334786729819	0.03997289528633279	.
89	elf3	.	0.001826737310423934	0.001826737310423934	0.03997289528633279	.
89	TCF4	.	0.002133058767063772	0.002133058767063772	0.04198801338589071	.
89	mafk	.	0.0020637175442409054	0.0020637175442409054	0.04198801338589071	.
89	figla	.	0.002134983731485968	0.002134983731485968	0.04198801338589071	.
89	fev+fli1a	.	0.0022841867437896576	0.0022841867437896576	0.04211469308862181	.
89	bcl11aa+znf296	.	0.002229979484543351	0.002229979484543351	0.04211469308862181	.
89	lef1	.	0.002428378679935225	0.002428378679935225	0.04341646730793281	.
89	twist1a+twist1b+twist3	.	0.0025937588644226184	0.0025937588644226184	0.04500934500027484	.
91	rargb	.	2.2561425696600483e-09	2.2561425696600483e-09	1.3311241160994284e-06	.
91	pparab	.	8.425089450534743e-09	8.425089450534743e-09	2.485401387907749e-06	.
91	esr1+esr2a+esr2b	.	2.277938433960347e-08	2.277938433960347e-08	4.479945586788682e-06	.
91	nr4a2a	.	1.5551403234769645e-07	1.5551403234769645e-07	2.2938319771285226e-05	.
92	sox9a+sox9b	.	2.629812269707398e-05	2.629812269707398e-05	0.004482267052575345	.
92	sox5	.	1.681643448637607e-05	1.681643448637607e-05	0.004482267052575345	.
92	sox10	.	3.0388251203900645e-05	3.0388251203900645e-05	0.004482267052575345	.
92	sox2	.	1.1201472458151455e-05	1.1201472458151455e-05	0.004482267052575345	.
92	sox19a+sox19b+sox3	.	5.4968166390547356e-05	5.4968166390547356e-05	0.006486243634084588	.
92	runx1	.	0.00018211170286229833	0.00018211170286229833	0.017907650781459335	.
92	runx2a+runx2b	.	0.00024274837000432017	0.00024274837000432017	0.020460219757506986	.
92	lef1	.	0.0004700883617390095	0.0004700883617390095	0.03466901667825195	.
93	pparab	.	1.9335670288527861e-10	1.9335670288527861e-10	1.1408045470231438e-07	.
93	esr1+esr2a+esr2b	.	1.847186411644822e-09	1.847186411644822e-09	3.632799942901483e-07	.
93	rargb	.	1.4413145796558178e-09	1.4413145796558178e-09	3.632799942901483e-07	.
93	nr4a2a	.	2.5849617912233914e-07	2.5849617912233914e-07	3.812818642054502e-05	.
93	maff+mafga+mafgb	.	1.7949132299449164e-05	1.7949132299449164e-05	0.0021179976113350012	.
93	junba+junbb	.	2.2342578281873972e-05	2.2342578281873972e-05	0.002197020197717607	.
93	pax2b	.	6.108598830599806e-05	6.108598830599806e-05	0.004960894926118123	.
93	hinfp	.	6.726637187956776e-05	6.726637187956776e-05	0.004960894926118123	.
93	atf2	.	0.0001163907460765649	0.0001163907460765649	0.0071881518497492365	.
93	tfeb	.	0.0001218330821991396	0.0001218330821991396	0.0071881518497492365	.
93	tgif1	.	0.00014205556511772628	0.00014205556511772628	0.0076193439472235	.
93	CABZ01090890.1+atf6	.	0.0001736585603261	0.0001736585603261	0.008538212549366583	.
93	CABZ01079241.1+zfx+znf711	.	0.0002272406222054158	0.0002272406222054158	0.010313228238553487	.
93	atf3	.	0.00025176227796155427	0.00025176227796155427	0.010549206522812144	.
93	snai1a	.	0.00026820016583420706	0.00026820016583420706	0.010549206522812144	.
93	usf2	.	0.000342573136910157	0.000342573136910157	0.012632384423562038	.
93	smad10a+smad4a	.	0.00037421457687971337	0.00037421457687971337	0.012987447079942992	.
93	e4f1+si:dkeyp-79b7.12	.	0.00040872159737030146	0.00040872159737030146	0.013396985691582104	.
93	zeb1a+zeb1b	.	0.0004836031646507435	0.0004836031646507435	0.014266293357196933	.
93	si:dkey-229b18.3+snai2	.	0.0004678437152624094	0.0004678437152624094	0.014266293357196933	.
93	bcl11aa+znf296	.	0.0005275874464765289	0.0005275874464765289	0.014822694924816762	.
93	nfe2l1b+nfe2l2b	.	0.0005781823945027032	0.0005781823945027032	0.01550580057984522	.
93	snai1b+snai3	.	0.0007776028823815284	0.0007776028823815284	0.019947204374134858	.
93	TCF4	.	0.00091715800719175	0.00091715800719175	0.02254680101013052	.
93	si:ch211-69l10.4+tbx15	.	0.0015654435433299985	0.0015654435433299985	0.03694446762258797	.
93	hic1l+hic2	.	0.0016905959080302938	0.0016905959080302938	0.03836352252837975	.
93	tbx16+tbx16l+tbx2a+tbx2b	.	0.0019561749186640157	0.0019561749186640157	0.04274604451895442	.
93	smarcc1a+smarcc1b	.	0.0022685902730843134	0.0022685902730843134	0.04780243789713375	.
94	e4f1+si:dkeyp-79b7.12	.	1.3442191365704346e-12	1.3442191365704346e-12	7.930892905765564e-10	.
94	junba+junbb	.	4.48135577308374e-12	4.48135577308374e-12	1.3219999530597034e-09	.
94	gmeb2	.	6.664140951886638e-10	6.664140951886638e-10	9.82960790403279e-08	.
94	atf2	.	6.614017864622347e-10	6.614017864622347e-10	9.82960790403279e-08	.
94	tfeb	.	8.603914610417943e-10	8.603914610417943e-10	1.0152619240293173e-07	.
94	xbp1	.	1.1931083748729772e-09	1.1931083748729772e-09	1.1268358314855604e-07	.
94	arnt	.	1.336923867864224e-09	1.336923867864224e-09	1.1268358314855604e-07	.
94	CABZ01090890.1+atf6	.	4.9662815082069725e-09	4.9662815082069725e-09	3.6626326123026424e-07	.
94	usf2	.	1.4057183706942205e-08	1.4057183706942205e-08	8.293738387095901e-07	.
94	usf1	.	1.3457186612942342e-08	1.3457186612942342e-08	8.293738387095901e-07	.
94	mxi1	.	2.2069628322119148e-08	2.2069628322119148e-08	1.1837346100045725e-06	.
94	max+si:ch73-59f11.3	.	7.124847418213968e-08	7.124847418213968e-08	3.5030499806218677e-06	.
94	mycn	.	1.3943043291419223e-07	1.3943043291419223e-07	6.327996570721033e-06	.
94	arnt2	.	3.4566159496634977e-07	3.4566159496634977e-07	1.4567167216439027e-05	.
94	zgc:112083	.	1.5374996494046247e-06	1.5374996494046247e-06	6.0474986209915243e-05	.
94	hoxc12a+hoxc12b	.	3.613875065324154e-06	3.613875065324154e-06	0.00013326164303382817	.
94	pax2b	.	4.5678968144849336e-06	4.5678968144849336e-06	0.00015853288944388887	.
94	creb1a+creb1b+crema+cremb	.	5.210893697366736e-06	5.210893697366736e-06	0.0001708015156359097	.
94	hinfp	.	5.757921900957401e-06	5.757921900957401e-06	0.00017879862745078247	.
94	atf3	.	1.605910674533402e-05	1.605910674533402e-05	0.0004737436489873536	.
94	hoxc13a	.	0.00010694360150969117	0.00010694360150969117	0.002543501259121059	.
94	mafb+nrl	.	9.688817201742962e-05	9.688817201742962e-05	0.002543501259121059	.
94	pax1a+pax1b	.	9.987529627913498e-05	9.987529627913498e-05	0.002543501259121059	.
94	tfe3a+tfe3b	.	0.0001077754770814008	0.0001077754770814008	0.002543501259121059	.
94	cxxc1a+cxxc1b+mbd1a+mbd1b	.	9.723231116413904e-05	9.723231116413904e-05	0.002543501259121059	.
94	pax9	.	0.00011529740502264833	0.00011529740502264833	0.0026163641908985586	.
94	maff+mafga+mafgb	.	0.00021160439038147427	0.00021160439038147427	0.0046239477898174005	.
94	egr1	.	0.0002465510749779192	0.0002465510749779192	0.005195183365606155	.
94	rfx7a+rfx7b	.	0.00028040151648995004	0.00028040151648995004	0.005698807350039701	.
94	pparab	.	0.0002994288607647979	0.0002994288607647979	0.005698807350039701	.
94	nfil3-5+nfil3-6+si:dkey-60d5.3	.	0.0002975175064469655	0.0002975175064469655	0.005698807350039701	.
94	myb	.	0.00033115802140800445	0.00033115802140800445	0.006105726019710082	.
94	mybl2a	.	0.0003647754672163149	0.0003647754672163149	0.006521743201746236	.
94	nr4a1	.	0.000573750572172825	0.000573750572172825	0.009956259928881375	.
94	foxd1+foxd7	.	0.0006210665688410446	0.0006210665688410446	0.01017859098933934	.
94	tfdp1a+tfdp1b	.	0.0006090146393149938	0.0006090146393149938	0.01017859098933934	.
94	mecp2	.	0.000644145981179047	0.000644145981179047	0.010271516997179398	.
94	nr4a2b	.	0.0008081666569926629	0.0008081666569926629	0.012547850726991345	.
94	usf1l	.	0.0008374666303165375	0.0008374666303165375	0.01266936697145531	.
94	rargb	.	0.000904919594074629	0.000904919594074629	0.013022013670830028	.
94	roraa+rorab	.	0.0008943096946820491	0.0008943096946820491	0.013022013670830028	.
94	snai1a	.	0.0010410024711351078	0.0010410024711351078	0.014623606142136038	.
94	irf5	.	0.0011114751788662799	0.0011114751788662799	0.015250473384444305	.
94	nfe2l1b+nfe2l2b	.	0.0012640251223318332	0.0012640251223318332	0.01657277382612848	.
94	zbtb49	.	0.0012465001834018102	0.0012465001834018102	0.01657277382612848	.
94	elk1	.	0.00132653762672621	0.00132653762672621	0.01678307425798217	.
94	foxo1a+foxo1b	.	0.0013369567629240033	0.0013369567629240033	0.01678307425798217	.
94	si:dkey-229b18.3+snai2	.	0.00139401755219532	0.00139401755219532	0.017134799079067474	.
94	yy1a+yy1b	.	0.0015306659603670741	0.0015306659603670741	0.018430467686052526	.
94	foxg1b+si:rp71-45k5.2	.	0.001607372335883856	0.001607372335883856	0.018966993563429502	.
94	rfx1b	.	0.0017872278314489808	0.0017872278314489808	0.020675772952056835	.
94	mgaa	.	0.0019122042765980065	0.0019122042765980065	0.02089260228134859	.
94	egr2a+egr2b	.	0.0018605240347052338	0.0018605240347052338	0.02089260228134859	.
94	egr3	.	0.0019110582779098139	0.0019110582779098139	0.02089260228134859	.
94	etv1	.	0.0021593331726574255	0.0021593331726574255	0.022350992488910194	.
94	tgif1	.	0.00215222011052814	0.00215222011052814	0.022350992488910194	.
94	zeb1a+zeb1b	.	0.0021115562100613803	0.0021115562100613803	0.022350992488910194	.
94	elk4	.	0.002230194888064653	0.002230194888064653	0.022686465240657677	.
94	esr1+esr2a+esr2b	.	0.0022928568618854135	0.0022928568618854135	0.022928568618854134	.
94	etv5a+etv5b	.	0.0024193279413079706	0.0024193279413079706	0.023790058089528377	.
94	e2f7	.	0.0024635647677133166	0.0024635647677133166	0.02382792152378454	.
94	nr5a1a+nr5a2+nr5a5	.	0.002733718675173099	0.002733718675173099	0.026014419650840778	.
94	tbx4	.	0.0031428601450997377	0.0031428601450997377	0.029433134692203895	.
94	e2f2	.	0.003333241108763583	0.003333241108763583	0.03025557314108483	.
94	barhl1a+barhl1b	.	0.0033063055837158463	0.0033063055837158463	0.03025557314108483	.
94	e2f5	.	0.003438813590984186	0.003438813590984186	0.030282089831054772	.
94	nr2f6a+nr2f6b	.	0.0034019373759729852	0.0034019373759729852	0.030282089831054772	.
94	si:ch211-153j24.3	.	0.003582558446208782	0.003582558446208782	0.03108396298916443	.
94	nkx3-2+nkx3.3-2	.	0.004014517989636248	0.004014517989636248	0.033360079068808265	.
94	elf2a+elf2b	.	0.003983646425022329	0.003983646425022329	0.033360079068808265	.
94	neurod2	.	0.003969717252803633	0.003969717252803633	0.033360079068808265	.
94	rfx2+rfx4	.	0.004421033651203494	0.004421033651203494	0.03524878181364948	.
94	elf1	.	0.004345156606975191	0.004345156606975191	0.03524878181364948	.
94	nr4a2a	.	0.0044032103051872985	0.0044032103051872985	0.03524878181364948	.
94	glis3	.	0.004490906544358834	0.004490906544358834	0.03532846481562283	.
94	rfx5	.	0.004577054150991596	0.004577054150991596	0.03553239406690844	.
94	phox2ba	.	0.004793826083879047	0.004793826083879047	0.036731914149203085	.
94	nr2f1a	.	0.004980318507404116	0.004980318507404116	0.037452109050164044	.
94	snai1b+snai3	.	0.005014773923666033	0.005014773923666033	0.037452109050164044	.
94	rfx3	.	0.005084860120483659	0.005084860120483659	0.03750084338856698	.
94	tbx1	.	0.005212437124945497	0.005212437124945497	0.03796713461380054	.
94	nr1h4	.	0.005284575772735895	0.005284575772735895	0.038023167145294856	.
94	si:ch211-69l10.4+tbx15	.	0.00550501134313856	0.00550501134313856	0.03913200834279217	.
94	ctcf	.	0.005868365579657366	0.005868365579657366	0.0412182820475934	.
94	erf+erfl3	.	0.006283209147206898	0.006283209147206898	0.04361286349237729	.
94	bhlhe41	.	0.006581627590003853	0.006581627590003853	0.045153026489561314	.
94	tfap2d	.	0.006721181718398456	0.006721181718398456	0.0455804277454608	.
94	tbx16+tbx16l+tbx2a+tbx2b	.	0.006855307594530168	0.006855307594530168	0.04596172137241817	.
94	egr4	.	0.00727771285379881	0.00727771285379881	0.04817077978232123	.
94	hnf1ba+hnf1bb	.	0.007348085051540527	0.007348085051540527	0.04817077978232123	.
94	rxrbb	.	0.007453682172942059	0.007453682172942059	0.0483260712311628	.
94	bhlhe23+si:ch211-196c10.13	.	0.007568424021093461	0.007568424021093461	0.048536632309186326	.
95	bhlha15	.	4.835973348301273e-07	4.835973348301273e-07	0.0002853224275497751	.
95	olig1	.	1.8567250589040342e-06	1.8567250589040342e-06	0.0005477338923766901	.
95	mitfa+mitfb	.	5.5866709349244704e-06	5.5866709349244704e-06	0.0005493559752675729	.
95	olig3	.	5.548552463630195e-06	5.548552463630195e-06	0.0005493559752675729	.
95	olig2+olig4	.	4.6219973983650645e-06	4.6219973983650645e-06	0.0005493559752675729	.
95	bhlhe23+si:ch211-196c10.13	.	3.317304879673595e-06	3.317304879673595e-06	0.0005493559752675729	.
95	neurod2	.	6.967325217968177e-06	6.967325217968177e-06	0.0005872459826573178	.
95	neurod1	.	8.906304079273443e-06	8.906304079273443e-06	0.0006568399258464165	.
95	CT573494.3+tead1a	.	3.1726324950576823e-05	3.1726324950576823e-05	0.0020798368578711472	.
95	tfe3a+tfe3b	.	5.578026192840022e-05	5.578026192840022e-05	0.002991850412523284	.
95	tead1b	.	5.3496826901674294e-05	5.3496826901674294e-05	0.002991850412523284	.
95	twist1a+twist1b+twist3	.	7.125990322368218e-05	7.125990322368218e-05	0.0035036119084977074	.
95	hbp1	.	0.00011889259033169813	0.00011889259033169813	0.005395894484284762	.
95	gfi1b	.	0.00013401058075156237	0.00013401058075156237	0.0056475887602444146	.
95	vsx1	.	0.00017592454528234875	0.00017592454528234875	0.006919698781105718	.
95	uncx4.1	.	0.00019388797044873513	0.00019388797044873513	0.0071496189102971085	.
95	yy1a+yy1b	.	0.0002536879691304626	0.0002536879691304626	0.008804464810998409	.
95	tfec	.	0.00030205440507168047	0.00030205440507168047	0.009191428406785088	.
95	mxi1	.	0.0002929918150203776	0.0002929918150203776	0.009191428406785088	.
95	pou6f2	.	0.0003115738442977996	0.0003115738442977996	0.009191428406785088	.
95	gata3	.	0.00034011336710309837	0.00034011336710309837	0.009555566028134668	.
95	hoxb6a+hoxb6b	.	0.00035658793598419803	0.00035658793598419803	0.009563040101394402	.
95	gata1a+gata2b	.	0.00037574846163092687	0.00037574846163092687	0.00963876488531508	.
95	lef1	.	0.00039247166424214217	0.00039247166424214217	0.00964826174595266	.
95	crx+otx5	.	0.0004568889847780901	0.0004568889847780901	0.009843963698008367	.
95	gsc	.	0.0004605119327189147	0.0004605119327189147	0.009843963698008367	.
95	usf2	.	0.0004671711585495496	0.0004671711585495496	0.009843963698008367	.
95	tead3a+tead3b	.	0.0004462293681307493	0.0004462293681307493	0.009843963698008367	.
95	AL807792.3+atoh1a+atoh1b+atoh1c+bloc1s2	.	0.0004885694268719918	0.0004885694268719918	0.00993986075360259	.
95	hoxa5a	.	0.0006095521286395084	0.0006095521286395084	0.011601153416042256	.
95	lhx2a	.	0.0005962647102976058	0.0005962647102976058	0.011601153416042256	.
95	meox1	.	0.0006905272048625545	0.0006905272048625545	0.012731595339653347	.
95	alx1	.	0.0009140251894594839	0.0009140251894594839	0.014669462778206212	.
95	mycn	.	0.0008590573048495879	0.0008590573048495879	0.014669462778206212	.
95	usf1l	.	0.0009073671693133015	0.0009073671693133015	0.014669462778206212	.
95	si:ch1073-357b18.4	.	0.0009336966756039594	0.0009336966756039594	0.014669462778206212	.
95	usf1	.	0.0008986566712492703	0.0008986566712492703	0.014669462778206212	.
95	shox2	.	0.0009448128569014171	0.0009448128569014171	0.014669462778206212	.
95	si:dkey-229b18.3+snai2	.	0.0011241001930627755	0.0011241001930627755	0.015073161679705398	.
95	lhx6	.	0.0010022297753999984	0.0010022297753999984	0.015073161679705398	.
95	isl1+isl1l	.	0.0010539592523568049	0.0010539592523568049	0.015073161679705398	.
95	nfyal	.	0.0010220619154561836	0.0010220619154561836	0.015073161679705398	.
95	emx1	.	0.001097954015483866	0.001097954015483866	0.015073161679705398	.
95	gbx1	.	0.0011130445456298001	0.0011130445456298001	0.015073161679705398	.
95	en1b	.	0.0012300435988092393	0.0012300435988092393	0.016127238295498916	.
95	snai1a	.	0.001339075841734822	0.001339075841734822	0.016526658683337907	.
95	hoxb1a+hoxb1b-2	.	0.0013445417233902027	0.0013445417233902027	0.016526658683337907	.
95	maff+mafga+mafgb	.	0.0013027709895481925	0.0013027709895481925	0.016526658683337907	.
95	gata6	.	0.0015243474810494448	0.0015243474810494448	0.01736842028850654	.
95	shox	.	0.00156014353543703	0.00156014353543703	0.01736842028850654	.
95	snai1b+snai3	.	0.0015410349193759306	0.0015410349193759306	0.01736842028850654	.
95	hoxa13a+hoxa13b	.	0.0016632079504203471	0.0016632079504203471	0.01736842028850654	.
95	hmx4	.	0.0016552138799692197	0.0016552138799692197	0.01736842028850654	.
95	msx1a	.	0.0016336687824324942	0.0016336687824324942	0.01736842028850654	.
95	fosaa+fosab+fosl1a	.	0.0016270378074802808	0.0016270378074802808	0.01736842028850654	.
95	clocka+clockb+npas2	.	0.0015498906169137841	0.0015498906169137841	0.01736842028850654	.
95	hoxa4a+hoxc3a	.	0.001677966027872666	0.001677966027872666	0.01736842028850654	.
95	srfa+srfb	.	0.0017169831846475718	0.0017169831846475718	0.017465863430035644	.
95	en2a+en2b	.	0.0018062015402126117	0.0018062015402126117	0.01776098181209068	.
95	gata1b+gata2a	.	0.0017957949560433466	0.0017957949560433466	0.01776098181209068	.
95	pou4f2	.	0.001933379088189262	0.001933379088189262	0.018193906566937396	.
95	mixl1+mxtx1+sebox	.	0.001962263682327335	0.001962263682327335	0.018193906566937396	.
95	hoxb2a	.	0.0019735763055660905	0.0019735763055660905	0.018193906566937396	.
95	CR354582.1	.	0.0019489636208992278	0.0019489636208992278	0.018193906566937396	.
95	mnta+mntb	.	0.002124010117329737	0.002124010117329737	0.01870396968991858	.
95	zbtb18+zbtb42	.	0.0020891137712464518	0.0020891137712464518	0.01870396968991858	.
95	dlx3b	.	0.0021213063287390996	0.0021213063287390996	0.01870396968991858	.
95	myca+mych	.	0.002287975487519865	0.002287975487519865	0.019026775663563488	.
95	arid5a+arid6+zgc:77151	.	0.002221958127239008	0.002221958127239008	0.019026775663563488	.
95	ybx1	.	0.00223296271239778	0.00223296271239778	0.019026775663563488	.
95	tal1	.	0.0022896628340898432	0.0022896628340898432	0.019026775663563488	.
95	hoxb10a+hoxc10a	.	0.002393335904247991	0.002393335904247991	0.01961205810425437	.
95	pou3f1	.	0.002435421934515681	0.002435421934515681	0.01968354714197605	.
95	myod1	.	0.0026195430529444745	0.0026195430529444745	0.020378714747801084	.
95	si:dkey-43p13.5+uncx	.	0.0026595949755604804	0.0026595949755604804	0.020378714747801084	.
95	si:dkey-56e3.3	.	0.002623710249867195	0.002623710249867195	0.020378714747801084	.
95	pou2f2a	.	0.002641395128583691	0.002641395128583691	0.020378714747801084	.
95	rx3	.	0.0029676905760087583	0.0029676905760087583	0.022447915895450865	.
95	etv5a+etv5b	.	0.0030809384615428626	0.0030809384615428626	0.02272192115387861	.
95	msx2b	.	0.003045153428994146	0.003045153428994146	0.02272192115387861	.
95	gata4	.	0.0032240929992573423	0.0032240929992573423	0.02348413419212138	.
95	id4	.	0.003436231656977902	0.003436231656977902	0.0247241058245971	.
95	zgc:101100	.	0.003567933735748139	0.003567933735748139	0.02536242053122171	.
95	eve1+evx1	.	0.003620685707371985	0.003620685707371985	0.025431006754160372	.
95	bsx+nanog	.	0.003727985383445804	0.003727985383445804	0.025876604426270874	.
95	max+si:ch73-59f11.3	.	0.004200833072668243	0.004200833072668243	0.027063561204275704	.
95	fosl1b+jdp2a	.	0.004241708359684679	0.004241708359684679	0.027063561204275704	.
95	mlxipl	.	0.004081708759362734	0.004081708759362734	0.027063561204275704	.
95	gsx1	.	0.004265951172877357	0.004265951172877357	0.027063561204275704	.
95	tfeb	.	0.004156328131947016	0.004156328131947016	0.027063561204275704	.
95	nfe2l1b+nfe2l2b	.	0.004151976442243015	0.004151976442243015	0.027063561204275704	.
95	hoxa1a+hoxb1b-1+hoxc1a	.	0.004035729632976173	0.004035729632976173	0.027063561204275704	.
95	arid5b	.	0.004194161463092576	0.004194161463092576	0.027063561204275704	.
95	mnx1+mnx2a+mnx2b	.	0.004360487491698482	0.004360487491698482	0.027080922316864254	.
95	dlx2a+dlx2b	.	0.004320669586718695	0.004320669586718695	0.027080922316864254	.
95	cebpg	.	0.004572276903611878	0.004572276903611878	0.028100451803448	.
95	onecut1+onecutl	.	0.004654946863419262	0.004654946863419262	0.028313594323890356	.
95	barhl2	.	0.004763229841924581	0.004763229841924581	0.028676587823831663	.
95	dlx4a+dlx4b+dlx6a	.	0.005215162976674391	0.005215162976674391	0.02930424910702753	.
95	TCF4	.	0.004947431128159494	0.004947431128159494	0.02930424910702753	.
95	foxl1	.	0.005208983985828051	0.005208983985828051	0.02930424910702753	.
95	pitx1+pitx3	.	0.005047147074610725	0.005047147074610725	0.02930424910702753	.
95	sox2	.	0.005195800166055729	0.005195800166055729	0.02930424910702753	.
95	figla	.	0.0050360373549721855	0.0050360373549721855	0.02930424910702753	.
95	lmx1al	.	0.005194881599656215	0.005194881599656215	0.02930424910702753	.
95	gata5	.	0.005552240436902703	0.005552240436902703	0.0309039797903075	.
95	sox5	.	0.005810937211982492	0.005810937211982492	0.03113692972872428	.
95	nr4a3	.	0.0059107392027408796	0.0059107392027408796	0.03113692972872428	.
95	mespaa+mespab+mespba+mespbb	.	0.005806086031666203	0.005806086031666203	0.03113692972872428	.
95	hey1+heyl	.	0.005883396570358967	0.005883396570358967	0.03113692972872428	.
95	sox9a+sox9b	.	0.005689802087289969	0.005689802087289969	0.03113692972872428	.
95	mlx	.	0.00571379239881791	0.00571379239881791	0.03113692972872428	.
95	hoxd9a	.	0.006149381973531205	0.006149381973531205	0.032107392605162925	.
95	onecut3a+onecut3b	.	0.006246847742954067	0.006246847742954067	0.03233017691528859	.
95	meox2b	.	0.006583589294977696	0.006583589294977696	0.03377667551336383	.
95	hic1l+hic2	.	0.006673960713164356	0.006673960713164356	0.03394514500661181	.
95	otx2b	.	0.006828352947903212	0.006828352947903212	0.03414176473951606	.
95	etv1	.	0.006773765554803255	0.006773765554803255	0.03414176473951606	.
95	bhlhe41	.	0.007118197366034638	0.007118197366034638	0.0345176831045988	.
95	gcm2	.	0.007005949976330665	0.007005949976330665	0.0345176831045988	.
95	tcf12	.	0.007196059359094327	0.007196059359094327	0.0345176831045988	.
95	dlx1a	.	0.007156977515967155	0.007156977515967155	0.0345176831045988	.
95	lmx1ba+lmx1bb	.	0.007063757678341122	0.007063757678341122	0.0345176831045988	.
95	sox19a+sox19b+sox3	.	0.0076996221089679845	0.0076996221089679845	0.03663529874428315	.
95	lhx8a+lhx8b	.	0.00784783053699545	0.00784783053699545	0.037041760134618525	.
95	elk4	.	0.008136329891675807	0.008136329891675807	0.03750339559444318	.
95	vsx2	.	0.008080273542910172	0.008080273542910172	0.03750339559444318	.
95	hoxc9a	.	0.00801408898300429	0.00801408898300429	0.03750339559444318	.
95	onecut2	.	0.008483431420007084	0.008483431420007084	0.038800190215536275	.
95	hoxd4a	.	0.008589292381885322	0.008589292381885322	0.03898217311778723	.
95	hoxb4a	.	0.00883004620435002	0.00883004620435002	0.03946763076186752	.
95	hoxa2b	.	0.008814312554730553	0.008814312554730553	0.03946763076186752	.
95	gfi1aa+gfi1ab	.	0.009222449703327784	0.009222449703327784	0.040733425447863916	.
95	hey2	.	0.009251320355955533	0.009251320355955533	0.040733425447863916	.
95	nkx6.1	.	0.009723076589865024	0.009723076589865024	0.04249344583718788	.
95	SPDEF	.	0.009878150824024767	0.009878150824024767	0.04285374254540156	.
95	zeb1a+zeb1b	.	0.01001652402974068	0.01001652402974068	0.04313685531056205	.
95	tcf7l1a+tcf7l1b+tcf7l2	.	0.01041740782318254	0.01041740782318254	0.0445381928672297	.
95	srebf1	.	0.010517014877332795	0.010517014877332795	0.0446405667455133	.
95	prrx1a+prrx1b	.	0.010877589139176809	0.010877589139176809	0.04584126851510227	.
95	tfap4	.	0.011219708830268866	0.011219708830268866	0.046947717800415824	.
95	pdx1	.	0.011808642288260392	0.011808642288260392	0.04906407711319459	.
96	nfatc2a	.	6.201351498518192e-05	6.201351498518192e-05	0.03658797384125733	.
97	nfyal	.	1.1525267749544105e-09	1.1525267749544105e-09	6.799907972231023e-07	.
97	nfic	.	1.4889062296866562e-06	1.4889062296866562e-06	0.0004392273377575636	.
97	sox2	.	1.3069922483550017e-05	1.3069922483550017e-05	0.002570418088431503	.
97	fosaa+fosab+fosl1a	.	3.9467488205100045e-05	3.9467488205100045e-05	0.002989218211099488	.
97	klf12b	.	3.903897085712035e-05	3.903897085712035e-05	0.002989218211099488	.
97	sox10	.	3.17431528017715e-05	3.17431528017715e-05	0.002989218211099488	.
97	sox9a+sox9b	.	4.053177235389136e-05	4.053177235389136e-05	0.002989218211099488	.
97	yy1a+yy1b	.	3.236062107653637e-05	3.236062107653637e-05	0.002989218211099488	.
97	sox19a+sox19b+sox3	.	6.23975903120375e-05	6.23975903120375e-05	0.0036814578284102123	.
97	sox5	.	5.738881969376961e-05	5.738881969376961e-05	0.0036814578284102123	.
97	hbp1	.	0.00011658212503429519	0.00011658212503429519	0.0062530412518394685	.
97	sox6	.	0.00013611937695627574	0.00013611937695627574	0.00657194778477414	.
97	zic4+zic6	.	0.00014480562915604036	0.00014480562915604036	0.00657194778477414	.
97	nr5a1a+nr5a2+nr5a5	.	0.00020511691356321594	0.00020511691356321594	0.008644212785878387	.
97	hap1	.	0.00023789363308793896	0.00023789363308793896	0.009357149568125599	.
97	nkx3.3-1	.	0.00031049156433270164	0.00031049156433270164	0.011344329566119108	.
97	lef1	.	0.000326870512922076	0.000326870512922076	0.011344329566119108	.
97	tgif1	.	0.0003556887947964979	0.0003556887947964979	0.011658688273885208	.
97	runx1	.	0.0005190200955594434	0.0005190200955594434	0.014581993160955792	.
97	ybx1	.	0.0005030112689232739	0.0005030112689232739	0.014581993160955792	.
97	myf6+ttf1.4	.	0.00048568032634289287	0.00048568032634289287	0.014581993160955792	.
97	cers4a+hoxb13a	.	0.0006221876724427021	0.0006221876724427021	0.01468362906964777	.
97	msx1a	.	0.0005695858647429319	0.0005695858647429319	0.01468362906964777	.
97	pbx4	.	0.0005875703577862998	0.0005875703577862998	0.01468362906964777	.
97	bcl11aa+znf296	.	0.0006064765456183221	0.0006064765456183221	0.01468362906964777	.
97	hmx1+hmx3b	.	0.0007139337442912752	0.0007139337442912752	0.01620080419737894	.
97	scrt1a+scrt1b+scrt2	.	0.0009821297109257597	0.0009821297109257597	0.021461352942451783	.
97	en2a+en2b	.	0.00198391731174139	0.00198391731174139	0.025782495636112106	.
